review_id,error_related,sentiment,size,app_id,Total_error_related
1106,0,0,3.1,com.virtualdoctor.stomachsurgery,1
1105,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1104,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1103,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1102,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1101,0,0,3.1,com.virtualdoctor.stomachsurgery,1
1100,1,0,3.1,com.virtualdoctor.stomachsurgery,1
1099,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1098,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1097,0,0,3.1,com.virtualdoctor.stomachsurgery,1
1096,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1095,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1094,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1093,0,1,3.1,com.virtualdoctor.stomachsurgery,1
1092,0,1,3.1,com.virtualdoctor.stomachsurgery,1
2569,0,0,3.2,com.frlandfull.mountainmoto,0
2568,0,0,3.2,com.frlandfull.mountainmoto,0
2567,0,0,3.2,com.frlandfull.mountainmoto,0
2566,0,0,3.2,com.frlandfull.mountainmoto,0
2565,0,0,3.2,com.frlandfull.mountainmoto,0
2563,0,1,3.2,com.frlandfull.mountainmoto,0
2562,0,1,3.2,com.frlandfull.mountainmoto,0
2561,0,1,3.2,com.frlandfull.mountainmoto,0
3350,0,1,3.8,com.coconut.soft.game.shooting.android,0
2825,0,1,3.8,com.abojamon.coloringpaintbob,0
2824,0,1,3.8,com.abojamon.coloringpaintbob,0
2823,0,0,4,com.jungle.railway.run.game,0
2822,0,1,4,com.jungle.railway.run.game,0
2821,0,0,4,com.jungle.railway.run.game,0
2820,0,1,4,com.jungle.railway.run.game,0
2819,0,1,4,com.jungle.railway.run.game,0
2775,0,0,4.1,com.SHDevs.dhfactions,0
2774,0,1,4.1,com.SHDevs.dhfactions,0
2773,0,1,4.1,com.SHDevs.dhfactions,0
2772,0,0,4.1,com.SHDevs.dhfactions,0
2771,0,0,4.1,com.SHDevs.dhfactions,0
2770,0,0,4.1,com.SHDevs.dhfactions,0
2769,0,0,4.1,com.SHDevs.dhfactions,0
2768,0,1,4.1,com.SHDevs.dhfactions,0
2767,0,0,4.1,com.SHDevs.dhfactions,0
2766,0,0,4.1,com.SHDevs.dhfactions,0
2765,0,0,4.1,com.SHDevs.dhfactions,0
2764,0,1,4.1,com.SHDevs.dhfactions,0
2763,0,0,4.1,com.SHDevs.dhfactions,0
2221,0,0,4.2,com.crazy99studio.roadride,0
2220,0,1,4.2,com.crazy99studio.roadride,0
2219,0,1,4.2,com.crazy99studio.roadride,0
2218,0,1,4.2,com.crazy99studio.roadride,0
2217,0,1,4.2,com.crazy99studio.roadride,0
2216,0,1,4.2,com.crazy99studio.roadride,0
2215,0,0,4.2,com.crazy99studio.roadride,0
2214,0,0,4.2,com.crazy99studio.roadride,0
2213,0,1,4.2,com.crazy99studio.roadride,0
2212,0,0,4.2,com.crazy99studio.roadride,0
2211,0,0,4.2,com.crazy99studio.roadride,0
2210,0,1,4.2,com.crazy99studio.roadride,0
2209,0,1,4.2,com.crazy99studio.roadride,0
2208,0,0,4.2,com.crazy99studio.roadride,0
2207,0,1,4.2,com.crazy99studio.roadride,0
2206,0,1,4.2,com.crazy99studio.roadride,0
2205,0,1,4.2,com.crazy99studio.roadride,0
2204,0,1,4.2,com.crazy99studio.roadride,0
2203,0,1,4.2,com.crazy99studio.roadride,0
2202,0,0,4.2,com.crazy99studio.roadride,0
2201,0,1,4.2,com.crazy99studio.roadride,0
2200,0,1,4.2,com.crazy99studio.roadride,0
2199,0,1,4.2,com.crazy99studio.roadride,0
2198,0,1,4.2,com.crazy99studio.roadride,0
2197,0,1,4.2,com.crazy99studio.roadride,0
2196,0,1,4.2,com.crazy99studio.roadride,0
2195,0,1,4.2,com.crazy99studio.roadride,0
2194,0,1,4.2,com.crazy99studio.roadride,0
2193,0,1,4.2,com.crazy99studio.roadride,0
2192,0,1,4.2,com.crazy99studio.roadride,0
2191,0,1,4.2,com.crazy99studio.roadride,0
2190,0,1,4.2,com.crazy99studio.roadride,0
2189,0,1,4.2,com.crazy99studio.roadride,0
2188,0,1,4.2,com.crazy99studio.roadride,0
3394,0,1,4.5,com.berkyworks.dragonarcher,0
3487,0,0,4.8,com.snagsby.duel.android,0
3486,0,1,4.8,com.snagsby.duel.android,0
2516,0,0,4.9,com.androidcanavari.circleballgame,0
3150,0,0,5.7,com.goldengames.bombdevils,0
1638,0,1,6.1,info.ooee.maidsan_action,0
1637,0,1,6.1,info.ooee.maidsan_action,0
1636,0,0,6.1,info.ooee.maidsan_action,0
1635,0,1,6.1,info.ooee.maidsan_action,0
1634,0,0,6.1,info.ooee.maidsan_action,0
1633,0,1,6.1,info.ooee.maidsan_action,0
1632,0,1,6.1,info.ooee.maidsan_action,0
1631,0,0,6.1,info.ooee.maidsan_action,0
1630,0,1,6.1,info.ooee.maidsan_action,0
1629,0,0,6.1,info.ooee.maidsan_action,0
1628,0,1,6.1,info.ooee.maidsan_action,0
1627,0,1,6.1,info.ooee.maidsan_action,0
1626,0,0,6.1,info.ooee.maidsan_action,0
1625,0,1,6.1,info.ooee.maidsan_action,0
1624,0,1,6.1,info.ooee.maidsan_action,0
1623,0,1,6.1,info.ooee.maidsan_action,0
1622,0,0,6.1,info.ooee.maidsan_action,0
1621,0,1,6.1,info.ooee.maidsan_action,0
2963,0,1,6.4,uk.co.drdv.glowfly,0
2962,0,1,6.4,uk.co.drdv.glowfly,0
2961,0,1,6.4,uk.co.drdv.glowfly,0
3171,0,1,6.6,com.fireapps.piw.runandfire,0
1159,0,0,6.6,com.sssahha.nadutattasn,0
1158,0,0,6.6,com.sssahha.nadutattasn,0
1157,0,0,6.6,com.sssahha.nadutattasn,0
1155,0,0,6.6,com.sssahha.nadutattasn,0
1154,0,1,6.6,com.sssahha.nadutattasn,0
1153,0,1,6.6,com.sssahha.nadutattasn,0
1152,0,0,6.6,com.sssahha.nadutattasn,0
1150,0,1,6.6,com.sssahha.nadutattasn,0
1148,0,1,6.6,com.sssahha.nadutattasn,0
1147,0,1,6.6,com.sssahha.nadutattasn,0
1146,0,1,6.6,com.sssahha.nadutattasn,0
1145,0,0,6.6,com.sssahha.nadutattasn,0
1144,0,1,6.6,com.sssahha.nadutattasn,0
1143,0,0,6.6,com.sssahha.nadutattasn,0
1142,0,1,6.6,com.sssahha.nadutattasn,0
1141,0,0,6.6,com.sssahha.nadutattasn,0
1140,0,0,6.6,com.sssahha.nadutattasn,0
1138,0,0,6.6,com.sssahha.nadutattasn,0
1137,0,1,6.6,com.sssahha.nadutattasn,0
1136,0,0,6.6,com.sssahha.nadutattasn,0
1135,0,0,6.6,com.sssahha.nadutattasn,0
3091,0,1,6.8,mcs.DeathBoard,0
3090,0,1,6.8,mcs.DeathBoard,0
3089,0,1,6.8,mcs.DeathBoard,0
2236,0,1,7.1,com.xngames.candy,0
2235,0,1,7.1,com.xngames.candy,0
2234,0,1,7.1,com.xngames.candy,0
2233,0,1,7.1,com.xngames.candy,0
2232,0,1,7.1,com.xngames.candy,0
2230,0,0,7.1,com.xngames.candy,0
2229,0,1,7.1,com.xngames.candy,0
2228,0,1,7.1,com.xngames.candy,0
2227,0,1,7.1,com.xngames.candy,0
1676,0,1,7.8,com.beloko.rtcw,4
1675,0,1,7.8,com.beloko.rtcw,4
1674,0,1,7.8,com.beloko.rtcw,4
1673,0,1,7.8,com.beloko.rtcw,4
1672,0,0,7.8,com.beloko.rtcw,4
1671,0,1,7.8,com.beloko.rtcw,4
1670,0,1,7.8,com.beloko.rtcw,4
1669,0,0,7.8,com.beloko.rtcw,4
1668,0,0,7.8,com.beloko.rtcw,4
1667,0,1,7.8,com.beloko.rtcw,4
1666,0,1,7.8,com.beloko.rtcw,4
1665,1,0,7.8,com.beloko.rtcw,4
1664,0,1,7.8,com.beloko.rtcw,4
1663,1,0,7.8,com.beloko.rtcw,4
1662,0,1,7.8,com.beloko.rtcw,4
1661,0,1,7.8,com.beloko.rtcw,4
1660,0,0,7.8,com.beloko.rtcw,4
1659,0,0,7.8,com.beloko.rtcw,4
1658,0,1,7.8,com.beloko.rtcw,4
1657,0,1,7.8,com.beloko.rtcw,4
1656,0,0,7.8,com.beloko.rtcw,4
1655,0,1,7.8,com.beloko.rtcw,4
1654,1,0,7.8,com.beloko.rtcw,4
1653,0,0,7.8,com.beloko.rtcw,4
1652,0,1,7.8,com.beloko.rtcw,4
1651,0,1,7.8,com.beloko.rtcw,4
1650,0,1,7.8,com.beloko.rtcw,4
1649,0,1,7.8,com.beloko.rtcw,4
1648,0,0,7.8,com.beloko.rtcw,4
1647,0,1,7.8,com.beloko.rtcw,4
1646,0,1,7.8,com.beloko.rtcw,4
1645,0,1,7.8,com.beloko.rtcw,4
1644,1,0,7.8,com.beloko.rtcw,4
1643,0,0,7.8,com.beloko.rtcw,4
1642,0,1,7.8,com.beloko.rtcw,4
3391,0,1,7.9,com.mileyapps.supercopdelhidemo,0
3390,0,1,7.9,com.mileyapps.supercopdelhidemo,0
2967,0,1,7.9,com.pastamariostudio.kungfutemplerun,0
2966,0,1,7.9,com.pastamariostudio.kungfutemplerun,0
2965,0,1,7.9,com.pastamariostudio.kungfutemplerun,0
2964,0,1,7.9,com.pastamariostudio.kungfutemplerun,0
2895,0,1,8.9,com.basicwater.npb07.en,0
2894,0,1,8.9,com.basicwater.npb07.en,0
2893,0,1,8.9,com.basicwater.npb07.en,0
2892,0,1,8.9,com.basicwater.npb07.en,0
2891,0,1,8.9,com.basicwater.npb07.en,0
1351,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1350,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1349,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1348,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1347,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1346,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1345,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1344,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1343,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1342,1,1,9.1,com.pixelgames.gokusiyanwarrior,14
1341,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1340,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1339,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1338,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1337,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1336,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1335,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1334,1,1,9.1,com.pixelgames.gokusiyanwarrior,14
1333,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1332,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1331,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1330,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1329,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1328,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1327,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1326,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1325,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1324,0,1,9.1,com.pixelgames.gokusiyanwarrior,14
1323,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1322,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1321,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1320,1,0,9.1,com.pixelgames.gokusiyanwarrior,14
1319,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1318,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1317,0,0,9.1,com.pixelgames.gokusiyanwarrior,14
1534,0,0,9.6,com.mauriziofaleo.newgame,0
1533,0,0,9.6,com.mauriziofaleo.newgame,0
1532,0,0,9.6,com.mauriziofaleo.newgame,0
1531,0,0,9.6,com.mauriziofaleo.newgame,0
1530,0,1,9.6,com.mauriziofaleo.newgame,0
1529,0,1,9.6,com.mauriziofaleo.newgame,0
1528,0,0,9.6,com.mauriziofaleo.newgame,0
1527,0,1,9.6,com.mauriziofaleo.newgame,0
1526,0,1,9.6,com.mauriziofaleo.newgame,0
1525,0,1,9.6,com.mauriziofaleo.newgame,0
1524,0,1,9.6,com.mauriziofaleo.newgame,0
1523,0,1,9.6,com.mauriziofaleo.newgame,0
1522,0,1,9.6,com.mauriziofaleo.newgame,0
1521,0,0,9.6,com.mauriziofaleo.newgame,0
1520,0,1,9.6,com.mauriziofaleo.newgame,0
1519,0,1,9.6,com.mauriziofaleo.newgame,0
1517,0,1,9.6,com.mauriziofaleo.newgame,0
1516,0,0,9.6,com.mauriziofaleo.newgame,0
1515,0,0,9.6,com.mauriziofaleo.newgame,0
1514,0,0,9.6,com.mauriziofaleo.newgame,0
1513,0,1,9.6,com.mauriziofaleo.newgame,0
1512,0,1,9.6,com.mauriziofaleo.newgame,0
3406,0,1,10,com.atech.games.skyjumpfree,0
3405,0,1,10,com.atech.games.skyjumpfree,0
3404,0,1,10,com.atech.games.skyjumpfree,0
3339,0,0,10,com.fireplusteam.crushbirds2,0
3410,0,1,11,game.brightgeeks.vintageplanefighting,0
3294,0,0,11,com.tarsiergames.holejumper,0
3293,0,1,11,com.tarsiergames.holejumper,0
3292,0,1,11,com.tarsiergames.holejumper,0
3291,0,1,11,com.tarsiergames.holejumper,0
3290,0,1,11,com.tarsiergames.holejumper,0
3088,0,1,11,com.fireplusteam.crushbirds,0
3087,0,1,11,com.fireplusteam.crushbirds,0
3086,0,1,11,com.fireplusteam.crushbirds,0
3489,0,1,12,jangkoo.shadowfiend.android,0
3488,0,1,12,jangkoo.shadowfiend.android,0
2085,0,1,12,com.riseuplabs.stickman,2
2084,0,1,12,com.riseuplabs.stickman,2
2083,0,1,12,com.riseuplabs.stickman,2
2082,0,1,12,com.riseuplabs.stickman,2
2081,0,1,12,com.riseuplabs.stickman,2
2080,0,1,12,com.riseuplabs.stickman,2
2079,0,1,12,com.riseuplabs.stickman,2
2078,0,0,12,com.riseuplabs.stickman,2
2077,0,0,12,com.riseuplabs.stickman,2
2076,0,1,12,com.riseuplabs.stickman,2
2075,0,1,12,com.riseuplabs.stickman,2
2074,0,0,12,com.riseuplabs.stickman,2
2073,0,1,12,com.riseuplabs.stickman,2
2072,0,0,12,com.riseuplabs.stickman,2
2071,0,0,12,com.riseuplabs.stickman,2
2070,0,0,12,com.riseuplabs.stickman,2
2069,0,1,12,com.riseuplabs.stickman,2
2068,0,1,12,com.riseuplabs.stickman,2
2067,1,1,12,com.riseuplabs.stickman,2
2066,0,1,12,com.riseuplabs.stickman,2
2065,0,1,12,com.riseuplabs.stickman,2
2064,0,1,12,com.riseuplabs.stickman,2
2063,0,1,12,com.riseuplabs.stickman,2
2062,0,1,12,com.riseuplabs.stickman,2
2061,0,1,12,com.riseuplabs.stickman,2
2060,1,0,12,com.riseuplabs.stickman,2
3338,0,0,13,com.gravityinfosoft.secretweapon,0
3337,0,1,13,com.gravityinfosoft.secretweapon,0
3336,0,1,13,com.gravityinfosoft.secretweapon,0
3335,0,1,13,com.gravityinfosoft.secretweapon,0
3334,0,1,13,com.gravityinfosoft.secretweapon,0
3304,0,0,13,com.sevenhorsestudios.jellyandpoo,0
3303,0,1,13,com.sevenhorsestudios.jellyandpoo,0
3302,0,1,13,com.sevenhorsestudios.jellyandpoo,0
3301,0,0,13,com.sevenhorsestudios.jellyandpoo,0
3300,0,0,13,com.sevenhorsestudios.jellyandpoo,0
3299,0,1,13,com.sevenhorsestudios.jellyandpoo,0
3298,0,1,13,com.sevenhorsestudios.jellyandpoo,0
3297,0,0,13,com.sevenhorsestudios.jellyandpoo,0
2397,0,0,13,com.TubeMice.CrazyRoofRunner,0
2396,0,1,13,com.TubeMice.CrazyRoofRunner,0
2395,0,0,13,com.TubeMice.CrazyRoofRunner,0
2394,0,0,13,com.TubeMice.CrazyRoofRunner,0
2393,0,0,13,com.TubeMice.CrazyRoofRunner,0
2392,0,0,13,com.TubeMice.CrazyRoofRunner,0
2391,0,1,13,com.TubeMice.CrazyRoofRunner,0
2390,0,1,13,com.TubeMice.CrazyRoofRunner,0
2389,0,1,13,com.TubeMice.CrazyRoofRunner,0
3442,0,1,14,com.AppsessiveMedia.TinyMines,0
3161,0,1,14,com.DevIn.SniperDeerHunt,0
3160,0,1,14,com.DevIn.SniperDeerHunt,0
3159,0,1,14,com.DevIn.SniperDeerHunt,0
3158,0,1,14,com.DevIn.SniperDeerHunt,0
3157,0,1,14,com.DevIn.SniperDeerHunt,0
3156,0,1,14,com.DevIn.SniperDeerHunt,0
3155,0,1,14,com.DevIn.SniperDeerHunt,0
3154,0,1,14,com.DevIn.SniperDeerHunt,0
3153,0,1,14,com.DevIn.SniperDeerHunt,0
3152,0,1,14,com.DevIn.SniperDeerHunt,0
3151,0,1,14,com.DevIn.SniperDeerHunt,0
2931,0,1,14,com.sky.metalangel.en,0
2930,0,1,14,com.sky.metalangel.en,0
2929,0,1,14,com.sky.metalangel.en,0
2928,0,1,14,com.sky.metalangel.en,0
2927,0,1,14,com.sky.metalangel.en,0
2926,0,1,14,com.sky.metalangel.en,0
2925,0,1,14,com.sky.metalangel.en,0
2924,0,1,14,com.sky.metalangel.en,0
2923,0,1,14,com.sky.metalangel.en,0
2922,0,1,14,com.sky.metalangel.en,0
2499,0,1,14,temple.dog.run,0
2497,0,1,14,temple.dog.run,0
2496,0,1,14,temple.dog.run,0
2495,0,1,14,temple.dog.run,0
2494,0,1,14,temple.dog.run,0
2493,0,1,14,temple.dog.run,0
2492,0,1,14,temple.dog.run,0
2491,0,1,14,temple.dog.run,0
2490,0,1,14,temple.dog.run,0
2489,0,1,14,temple.dog.run,0
2488,0,1,14,temple.dog.run,0
2487,0,1,14,temple.dog.run,0
2486,0,0,14,temple.dog.run,0
2485,0,1,14,temple.dog.run,0
2484,0,1,14,temple.dog.run,0
2483,0,1,14,temple.dog.run,0
2482,0,1,14,temple.dog.run,0
2481,0,1,14,temple.dog.run,0
2480,0,1,14,temple.dog.run,0
2479,0,1,14,temple.dog.run,0
2478,0,1,14,temple.dog.run,0
2477,0,1,14,temple.dog.run,0
2476,0,1,14,temple.dog.run,0
2475,0,1,14,temple.dog.run,0
2474,0,1,14,temple.dog.run,0
2473,0,1,14,temple.dog.run,0
2472,0,1,14,temple.dog.run,0
2471,0,1,14,temple.dog.run,0
2470,0,1,14,temple.dog.run,0
2469,0,0,14,temple.dog.run,0
2468,0,1,14,temple.dog.run,0
2467,0,1,14,temple.dog.run,0
2466,0,1,14,temple.dog.run,0
2465,0,1,14,temple.dog.run,0
2464,0,1,14,temple.dog.run,0
2463,0,1,14,temple.dog.run,0
2462,0,1,14,temple.dog.run,0
2461,0,1,14,temple.dog.run,0
2226,0,1,14,com.ShadowFighter2Run,0
2224,0,0,14,com.ShadowFighter2Run,0
2223,0,0,14,com.ShadowFighter2Run,0
2222,0,0,14,com.ShadowFighter2Run,0
3502,0,1,15,com.apptyte.santarooftop.a.free,0
3490,0,1,15,frostboltgames.steampunkshooter,0
3393,0,1,15,com.kondorgames.sillymouse,0
3392,0,1,15,com.kondorgames.sillymouse,0
3214,0,0,15,com.wapoy.jungle,0
3213,0,1,15,com.wapoy.jungle,0
1569,0,1,15,jp.co.arttec.satbox.chalk_dash,1
1568,0,1,15,jp.co.arttec.satbox.chalk_dash,1
1567,0,1,15,jp.co.arttec.satbox.chalk_dash,1
1566,0,0,15,jp.co.arttec.satbox.chalk_dash,1
1565,1,0,15,jp.co.arttec.satbox.chalk_dash,1
1254,0,0,15,com.redhands.twoplayergames,0
1253,0,0,15,com.redhands.twoplayergames,0
1252,0,1,15,com.redhands.twoplayergames,0
1251,0,1,15,com.redhands.twoplayergames,0
1250,0,1,15,com.redhands.twoplayergames,0
1249,0,1,15,com.redhands.twoplayergames,0
1248,0,1,15,com.redhands.twoplayergames,0
1247,0,1,15,com.redhands.twoplayergames,0
1246,0,1,15,com.redhands.twoplayergames,0
1245,0,1,15,com.redhands.twoplayergames,0
1244,0,1,15,com.redhands.twoplayergames,0
1243,0,1,15,com.redhands.twoplayergames,0
1242,0,1,15,com.redhands.twoplayergames,0
1241,0,1,15,com.redhands.twoplayergames,0
1240,0,1,15,com.redhands.twoplayergames,0
1239,0,1,15,com.redhands.twoplayergames,0
1238,0,1,15,com.redhands.twoplayergames,0
1237,0,0,15,com.redhands.twoplayergames,0
1235,0,1,15,com.redhands.twoplayergames,0
1234,0,1,15,com.redhands.twoplayergames,0
1233,0,0,15,com.redhands.twoplayergames,0
1232,0,0,15,com.redhands.twoplayergames,0
1231,0,1,15,com.redhands.twoplayergames,0
1229,0,1,15,com.redhands.twoplayergames,0
1228,0,1,15,com.redhands.twoplayergames,0
1227,0,1,15,com.redhands.twoplayergames,0
1226,0,0,15,com.redhands.twoplayergames,0
3469,0,1,16,com.watech.plantshootszombies,0
3468,0,1,16,com.watech.plantshootszombies,0
3467,0,1,16,com.watech.plantshootszombies,0
3366,0,1,16,shm.KBox.FLappy_fish,0
3365,0,1,16,shm.KBox.FLappy_fish,0
3360,0,1,16,com.ninja.Blood.Running80250214,0
2913,0,1,16,com.KBox.FlappyChicken,0
2912,0,1,16,com.KBox.FlappyChicken,0
2911,0,1,16,com.KBox.FlappyChicken,0
2910,0,1,16,com.KBox.FlappyChicken,0
2909,0,1,16,com.KBox.FlappyChicken,0
2908,0,1,16,com.KBox.FlappyChicken,0
2907,0,1,16,com.KBox.FlappyChicken,0
2906,0,1,16,com.KBox.FlappyChicken,0
2905,0,1,16,com.KBox.FlappyChicken,0
2904,0,1,16,com.KBox.FlappyChicken,0
2903,0,1,16,com.KBox.FlappyChicken,0
2902,0,1,16,com.KBox.FlappyChicken,0
2901,0,1,16,com.KBox.FlappyChicken,0
2900,0,1,16,com.KBox.FlappyChicken,0
2899,0,1,16,com.KBox.FlappyChicken,0
2898,0,1,16,com.KBox.FlappyChicken,0
2897,0,1,16,com.KBox.FlappyChicken,0
2896,0,1,16,com.KBox.FlappyChicken,0
1225,0,1,16,com.aexol.colors,4
1224,0,1,16,com.aexol.colors,4
1223,1,0,16,com.aexol.colors,4
1222,0,1,16,com.aexol.colors,4
1221,0,0,16,com.aexol.colors,4
1220,0,1,16,com.aexol.colors,4
1219,0,0,16,com.aexol.colors,4
1218,0,1,16,com.aexol.colors,4
1217,0,1,16,com.aexol.colors,4
1216,0,0,16,com.aexol.colors,4
1215,0,1,16,com.aexol.colors,4
1214,0,1,16,com.aexol.colors,4
1213,0,1,16,com.aexol.colors,4
1212,0,0,16,com.aexol.colors,4
1211,0,1,16,com.aexol.colors,4
1210,0,0,16,com.aexol.colors,4
1209,0,0,16,com.aexol.colors,4
1208,1,0,16,com.aexol.colors,4
1207,0,1,16,com.aexol.colors,4
1206,0,0,16,com.aexol.colors,4
1205,0,1,16,com.aexol.colors,4
1204,0,0,16,com.aexol.colors,4
1203,1,1,16,com.aexol.colors,4
1202,0,0,16,com.aexol.colors,4
1201,1,0,16,com.aexol.colors,4
1200,0,0,16,com.aexol.colors,4
1199,0,0,16,com.aexol.colors,4
1198,0,0,16,com.aexol.colors,4
1197,0,0,16,com.aexol.colors,4
3503,0,1,17,co.foes.pooffice,0
3496,0,0,17,com.junjirafun.zombieshooter,0
3495,0,0,17,com.junjirafun.zombieshooter,0
3494,0,1,17,com.junjirafun.zombieshooter,0
3493,0,1,17,com.junjirafun.zombieshooter,0
3492,0,1,17,com.junjirafun.zombieshooter,0
3369,0,1,17,com.indowebgame.crossytheriver,0
3368,0,1,17,com.indowebgame.crossytheriver,0
3367,0,0,17,com.indowebgame.crossytheriver,0
2787,0,1,17,com.pop.runandgun.android,0
2780,0,1,17,com.pop.runandgun.android,0
2779,0,1,17,com.pop.runandgun.android,0
2778,0,1,17,com.pop.runandgun.android,0
2777,0,1,17,com.pop.runandgun.android,0
2776,0,1,17,com.pop.runandgun.android,0
794,0,0,17,com.foosegames.fataldrivergt,2
792,0,1,17,com.foosegames.fataldrivergt,2
791,0,0,17,com.foosegames.fataldrivergt,2
790,0,1,17,com.foosegames.fataldrivergt,2
789,0,1,17,com.foosegames.fataldrivergt,2
788,0,1,17,com.foosegames.fataldrivergt,2
787,0,1,17,com.foosegames.fataldrivergt,2
786,0,0,17,com.foosegames.fataldrivergt,2
785,0,1,17,com.foosegames.fataldrivergt,2
784,1,0,17,com.foosegames.fataldrivergt,2
783,0,1,17,com.foosegames.fataldrivergt,2
782,0,1,17,com.foosegames.fataldrivergt,2
781,0,1,17,com.foosegames.fataldrivergt,2
780,0,1,17,com.foosegames.fataldrivergt,2
779,0,1,17,com.foosegames.fataldrivergt,2
778,0,1,17,com.foosegames.fataldrivergt,2
777,0,1,17,com.foosegames.fataldrivergt,2
776,0,1,17,com.foosegames.fataldrivergt,2
775,0,1,17,com.foosegames.fataldrivergt,2
774,1,1,17,com.foosegames.fataldrivergt,2
773,0,1,17,com.foosegames.fataldrivergt,2
772,0,0,17,com.foosegames.fataldrivergt,2
771,0,0,17,com.foosegames.fataldrivergt,2
770,0,1,17,com.foosegames.fataldrivergt,2
769,0,0,17,com.foosegames.fataldrivergt,2
768,0,1,17,com.foosegames.fataldrivergt,2
767,0,1,17,com.foosegames.fataldrivergt,2
3386,0,1,18,air.com.mika.kittyFireEscape,0
3382,0,1,18,com.hamsterbyte.crossyflappyroadybirdy,0
3381,0,1,18,com.hamsterbyte.crossyflappyroadybirdy,0
3274,0,1,18,gs.stickyninja,0
3273,0,1,18,gs.stickyninja,0
3272,0,0,18,gs.stickyninja,0
3271,0,0,18,gs.stickyninja,0
3148,0,1,18,com.KBoxStudio.ZombieMagic,0
3147,0,1,18,com.KBoxStudio.ZombieMagic,0
3144,0,1,18,com.KBoxStudio.ZombieMagic,0
3143,0,1,18,com.KBoxStudio.ZombieMagic,0
3142,0,1,18,com.KBoxStudio.ZombieMagic,0
3141,0,1,18,com.KBoxStudio.ZombieMagic,0
3140,0,1,18,com.KBoxStudio.ZombieMagic,0
3139,0,1,18,com.KBoxStudio.ZombieMagic,0
3138,0,1,18,com.KBoxStudio.ZombieMagic,0
3137,0,1,18,com.KBoxStudio.ZombieMagic,0
3136,0,1,18,com.KBoxStudio.ZombieMagic,0
3135,0,1,18,com.KBoxStudio.ZombieMagic,0
3134,0,1,18,com.KBoxStudio.ZombieMagic,0
3133,0,1,18,com.KBoxStudio.ZombieMagic,0
3132,0,1,18,com.KBoxStudio.ZombieMagic,0
3131,0,1,18,com.KBoxStudio.ZombieMagic,0
3130,0,1,18,com.KBoxStudio.ZombieMagic,0
3129,0,1,18,com.KBoxStudio.ZombieMagic,0
3128,0,1,18,com.KBoxStudio.ZombieMagic,0
2459,0,0,18,com.INeedPlay.Nighatfready2,1
2458,0,0,18,com.INeedPlay.Nighatfready2,1
2457,0,0,18,com.INeedPlay.Nighatfready2,1
2456,0,0,18,com.INeedPlay.Nighatfready2,1
2455,0,1,18,com.INeedPlay.Nighatfready2,1
2454,0,0,18,com.INeedPlay.Nighatfready2,1
2453,0,1,18,com.INeedPlay.Nighatfready2,1
2452,0,0,18,com.INeedPlay.Nighatfready2,1
2451,1,1,18,com.INeedPlay.Nighatfready2,1
2450,0,1,18,com.INeedPlay.Nighatfready2,1
2449,0,1,18,com.INeedPlay.Nighatfready2,1
2448,0,0,18,com.INeedPlay.Nighatfready2,1
2447,0,0,18,com.INeedPlay.Nighatfready2,1
2446,0,1,18,com.INeedPlay.Nighatfready2,1
2445,0,1,18,com.Wicked_Alien_Shooter,0
